[2025-03-22 11:49:51,111][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 11:49:51,754][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_11-49-46/checkpoints/best.pt
[2025-03-22 16:26:08,240][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/sampler_1.bin
[2025-03-22 16:26:08,241][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0001.pt/random_states_0.pkl
[2025-03-22 16:26:09,770][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 16:26:10,492][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt
[2025-03-22 16:26:10,812][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/model.safetensors
[2025-03-22 16:26:10,909][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/model_1.safetensors
[2025-03-22 16:26:10,909][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/model_2.safetensors
[2025-03-22 16:26:10,909][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/model_3.safetensors
[2025-03-22 16:26:10,909][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/model_4.safetensors
[2025-03-22 16:26:10,910][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/model_5.safetensors
[2025-03-22 16:26:10,910][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/model_6.safetensors
[2025-03-22 16:26:10,910][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/model_7.safetensors
[2025-03-22 16:26:10,910][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/model_8.safetensors
[2025-03-22 16:26:11,431][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/optimizer.bin
[2025-03-22 16:26:11,432][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/optimizer_1.bin
[2025-03-22 16:26:11,432][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/sampler.bin
[2025-03-22 16:26:11,432][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/sampler_1.bin
[2025-03-22 16:26:11,433][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0002.pt/random_states_0.pkl
[2025-03-22 16:26:12,970][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 16:26:13,677][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt
[2025-03-22 16:26:13,985][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/model.safetensors
[2025-03-22 16:26:14,086][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/model_1.safetensors
[2025-03-22 16:26:14,086][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/model_2.safetensors
[2025-03-22 16:26:14,087][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/model_3.safetensors
[2025-03-22 16:26:14,087][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/model_4.safetensors
[2025-03-22 16:26:14,087][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/model_5.safetensors
[2025-03-22 16:26:14,087][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/model_6.safetensors
[2025-03-22 16:26:14,087][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/model_7.safetensors
[2025-03-22 16:26:14,087][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/model_8.safetensors
[2025-03-22 16:26:14,586][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/optimizer.bin
[2025-03-22 16:26:14,586][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/optimizer_1.bin
[2025-03-22 16:26:14,587][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/sampler.bin
[2025-03-22 16:26:14,587][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/sampler_1.bin
[2025-03-22 16:26:14,588][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_16-25-55/checkpoints/epoch-0003.pt/random_states_0.pkl
[2025-03-22 16:26:16,129][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
